timestamp,humidity,pm_10,pm_2_5,temperature,dayofweek,month,day,pm_2_5_lag_1,pm_2_5_lag_2,pm_2_5_lag_3,pm_2_5_lag_4,pm_2_5_lag_5,pm_2_5_lag_6,pm_2_5_lag_7
2023-05-18 23:00:00,62.78605143,12.36666667,10.76666667,31.18411255,3,5,18,15.73333333,14.06779661,4.366666667,2.779661017,2.206896552,2.266666667,2.222222222
2023-05-19 00:00:00,63.94602458,16.28333333,13.76666667,30.35646057,4,5,19,10.76666667,15.73333333,14.06779661,4.366666667,2.779661017,2.206896552,2.266666667
2023-05-19 01:00:00,64.8747762,17.58333333,15.01666667,30.06809998,4,5,19,13.76666667,10.76666667,15.73333333,14.06779661,4.366666667,2.779661017,2.206896552
2023-05-19 02:00:00,65.73527018,28.11666667,24.3,29.72267151,4,5,19,15.01666667,13.76666667,10.76666667,15.73333333,14.06779661,4.366666667,2.779661017
2023-05-19 03:00:00,66.66809082,28.33333333,24.9,29.37892151,4,5,19,24.3,15.01666667,13.76666667,10.76666667,15.73333333,14.06779661,4.366666667
2023-05-19 04:00:00,67.43652344,21.71666667,18.78333333,29.19210815,4,5,19,24.9,24.3,15.01666667,13.76666667,10.76666667,15.73333333,14.06779661
2023-05-19 05:00:00,68.12713623,19.11666667,16.2,29.12094116,4,5,19,18.78333333,24.9,24.3,15.01666667,13.76666667,10.76666667,15.73333333
2023-05-19 06:00:00,68.77830768,16.01724138,14.0,29.15479989,4,5,19,16.2,18.78333333,24.9,24.3,15.01666667,13.76666667,10.76666667
2023-05-19 07:00:00,68.88987223,13.08333333,11.33333333,29.81716919,4,5,19,14.0,16.2,18.78333333,24.9,24.3,15.01666667,13.76666667
2023-05-19 08:00:00,64.00197347,19.06666667,16.3,38.92285156,4,5,19,11.33333333,14.0,16.2,18.78333333,24.9,24.3,15.01666667
2023-05-19 11:00:00,58.69944255,8.566666667,7.466666667,43.41694641,4,5,19,12.61666667,25.03333333,16.3,11.33333333,14.0,16.2,18.78333333
2023-05-19 14:00:00,55.28635661,8.5,7.333333333,41.69769287,4,5,19,5.4,5.433333333,7.466666667,12.61666667,25.03333333,16.3,11.33333333
2023-05-19 15:00:00,57.32340495,14.58333333,12.81666667,37.91610718,4,5,19,7.333333333,5.4,5.433333333,7.466666667,12.61666667,25.03333333,16.3
2023-05-19 16:00:00,59.92421468,26.21666667,22.85,33.70097351,4,5,19,12.81666667,7.333333333,5.4,5.433333333,7.466666667,12.61666667,25.03333333
2023-05-19 17:00:00,61.09792074,27.51666667,23.65,32.97990417,4,5,19,22.85,12.81666667,7.333333333,5.4,5.433333333,7.466666667,12.61666667
2023-05-19 18:00:00,61.76045736,30.91666667,26.71666667,32.97822571,4,5,19,23.65,22.85,12.81666667,7.333333333,5.4,5.433333333,7.466666667
2023-05-19 19:00:00,63.23608398,21.06666667,18.36666667,31.71299744,4,5,19,26.71666667,23.65,22.85,12.81666667,7.333333333,5.4,5.433333333
2023-05-19 20:00:00,64.3250529,27.28333333,23.05,31.02449036,4,5,19,18.36666667,26.71666667,23.65,22.85,12.81666667,7.333333333,5.4
2023-05-19 21:00:00,65.40161133,23.6,19.73333333,30.65640259,4,5,19,23.05,18.36666667,26.71666667,23.65,22.85,12.81666667,7.333333333
2023-05-19 22:00:00,66.21754964,27.8,23.73333333,30.30039978,4,5,19,19.73333333,23.05,18.36666667,26.71666667,23.65,22.85,12.81666667
2023-05-19 23:00:00,67.00663249,13.75,11.86666667,30.00549316,4,5,19,23.73333333,19.73333333,23.05,18.36666667,26.71666667,23.65,22.85
2023-05-20 00:00:00,67.59287516,10.05,8.466666667,30.10620117,5,5,20,11.86666667,23.73333333,19.73333333,23.05,18.36666667,26.71666667,23.65
2023-05-20 01:00:00,68.13110352,12.98333333,10.7,30.10166931,5,5,20,8.466666667,11.86666667,23.73333333,19.73333333,23.05,18.36666667,26.71666667
2023-05-20 02:00:00,68.79272461,28.4,24.43333333,29.89035034,5,5,20,10.7,8.466666667,11.86666667,23.73333333,19.73333333,23.05,18.36666667
2023-05-20 03:00:00,69.4225057,15.55,13.18333333,29.80223083,5,5,20,24.43333333,10.7,8.466666667,11.86666667,23.73333333,19.73333333,23.05
2023-05-20 04:00:00,69.88891602,19.16666667,16.15,29.65956116,5,5,20,13.18333333,24.43333333,10.7,8.466666667,11.86666667,23.73333333,19.73333333
2023-05-20 05:00:00,70.27811686,19.66666667,16.6,29.55700684,5,5,20,16.15,13.18333333,24.43333333,10.7,8.466666667,11.86666667,23.73333333
2023-05-20 06:00:00,70.71680529,15.86206897,13.53448276,29.37722568,5,5,20,16.6,16.15,13.18333333,24.43333333,10.7,8.466666667,11.86666667
2023-05-20 07:00:00,70.82061768,17.56666667,15.2,29.90881348,5,5,20,13.53448276,16.6,16.15,13.18333333,24.43333333,10.7,8.466666667
2023-05-20 08:00:00,66.76218669,22.3,19.38333333,36.18460083,5,5,20,15.2,13.53448276,16.6,16.15,13.18333333,24.43333333,10.7
2023-05-20 09:00:00,62.93548584,17.1,14.98333333,42.4190979,5,5,20,19.38333333,15.2,13.53448276,16.6,16.15,13.18333333,24.43333333
2023-05-20 10:00:00,61.12569173,14.45,12.56666667,43.95506287,5,5,20,14.98333333,19.38333333,15.2,13.53448276,16.6,16.15,13.18333333
2023-05-20 12:00:00,58.3094279,8.966666667,7.966666667,43.07974243,5,5,20,10.05,12.56666667,14.98333333,19.38333333,15.2,13.53448276,16.6
2023-05-20 13:00:00,56.27482096,8.866666667,7.7,43.87097168,5,5,20,7.966666667,10.05,12.56666667,14.98333333,19.38333333,15.2,13.53448276
2023-05-20 18:00:00,54.33013916,11.95,10.41666667,38.95910645,5,5,20,9.4,10.8,9.233333333,9.616666667,7.7,7.966666667,10.05
2023-05-20 19:00:00,55.02360026,14.41666667,12.18333333,36.58592224,5,5,20,10.41666667,9.4,10.8,9.233333333,9.616666667,7.7,7.966666667
2023-05-20 20:00:00,56.40434653,28.40677966,24.77966102,34.66935497,5,5,20,12.18333333,10.41666667,9.4,10.8,9.233333333,9.616666667,7.7
2023-05-20 21:00:00,58.05236816,27.36666667,23.55,33.42318726,5,5,20,24.77966102,12.18333333,10.41666667,9.4,10.8,9.233333333,9.616666667
2023-05-20 22:00:00,59.2863973,24.4,20.78333333,32.61433411,5,5,20,23.55,24.77966102,12.18333333,10.41666667,9.4,10.8,9.233333333
2023-05-20 23:00:00,60.42785645,24.05,20.58333333,32.11968994,5,5,20,20.78333333,23.55,24.77966102,12.18333333,10.41666667,9.4,10.8
2023-05-21 00:00:00,61.68538411,27.6,24.26666667,31.55203247,6,5,21,20.58333333,20.78333333,23.55,24.77966102,12.18333333,10.41666667,9.4
2023-05-21 01:00:00,62.71728516,28.41666667,24.61666667,31.08222961,6,5,21,24.26666667,20.58333333,20.78333333,23.55,24.77966102,12.18333333,10.41666667
2023-05-21 02:00:00,63.54532878,30.25,26.16666667,30.94342041,6,5,21,24.61666667,24.26666667,20.58333333,20.78333333,23.55,24.77966102,12.18333333
2023-05-21 03:00:00,64.44580078,30.43333333,26.36666667,30.80612183,6,5,21,26.16666667,24.61666667,24.26666667,20.58333333,20.78333333,23.55,24.77966102
2023-05-21 04:00:00,65.26397705,31.46666667,26.98333333,30.76013184,6,5,21,26.36666667,26.16666667,24.61666667,24.26666667,20.58333333,20.78333333,23.55
2023-05-21 05:00:00,66.06018066,28.98333333,24.43333333,30.52850342,6,5,21,26.98333333,26.36666667,26.16666667,24.61666667,24.26666667,20.58333333,20.78333333
2023-05-21 06:00:00,66.70077049,26.10169492,22.6440678,30.34454346,6,5,21,24.43333333,26.98333333,26.36666667,26.16666667,24.61666667,24.26666667,20.58333333
2023-05-21 07:00:00,66.63228353,22.23333333,18.76666667,30.95701599,6,5,21,22.6440678,24.43333333,26.98333333,26.36666667,26.16666667,24.61666667,24.26666667
2023-05-21 08:00:00,64.26859538,18.03333333,14.96666667,34.99020386,6,5,21,18.76666667,22.6440678,24.43333333,26.98333333,26.36666667,26.16666667,24.61666667
2023-05-21 09:00:00,61.24979655,24.8,21.36666667,39.60481262,6,5,21,14.96666667,18.76666667,22.6440678,24.43333333,26.98333333,26.36666667,26.16666667
2023-05-21 10:00:00,59.08569336,18.86666667,16.06666667,42.14752197,6,5,21,21.36666667,14.96666667,18.76666667,22.6440678,24.43333333,26.98333333,26.36666667
2023-05-21 11:00:00,58.51155599,15.1,13.13333333,40.15350342,6,5,21,16.06666667,21.36666667,14.96666667,18.76666667,22.6440678,24.43333333,26.98333333
2023-05-21 12:00:00,57.91412354,11.66666667,10.15,39.06820679,6,5,21,13.13333333,16.06666667,21.36666667,14.96666667,18.76666667,22.6440678,24.43333333
2023-05-21 13:00:00,57.30224609,4.542372881,4.237288136,39.11402893,6,5,21,10.15,13.13333333,16.06666667,21.36666667,14.96666667,18.76666667,22.6440678
2023-05-21 14:00:00,55.94390869,6.983333333,6.266666667,42.56596375,6,5,21,4.237288136,10.15,13.13333333,16.06666667,21.36666667,14.96666667,18.76666667
2023-05-21 15:00:00,54.21498617,10.2,8.883333333,43.66854858,6,5,21,6.266666667,4.237288136,10.15,13.13333333,16.06666667,21.36666667,14.96666667
2023-05-21 17:00:00,53.12805176,15.75,13.48333333,40.63841248,6,5,21,10.16666667,8.883333333,6.266666667,4.237288136,10.15,13.13333333,16.06666667
2023-05-21 18:00:00,54.43552653,20.5,17.11666667,37.55792236,6,5,21,13.48333333,10.16666667,8.883333333,6.266666667,4.237288136,10.15,13.13333333
2023-05-21 19:00:00,55.90708415,29.91666667,25.38333333,34.94303894,6,5,21,17.11666667,13.48333333,10.16666667,8.883333333,6.266666667,4.237288136,10.15
2023-05-21 20:00:00,57.1379598,32.55,27.78333333,33.38424683,6,5,21,25.38333333,17.11666667,13.48333333,10.16666667,8.883333333,6.266666667,4.237288136
2023-05-21 21:00:00,58.43983968,32.75,28.26666667,32.53645325,6,5,21,27.78333333,25.38333333,17.11666667,13.48333333,10.16666667,8.883333333,6.266666667
2023-05-21 22:00:00,60.01495361,35.51666667,30.3,31.38233948,6,5,21,28.26666667,27.78333333,25.38333333,17.11666667,13.48333333,10.16666667,8.883333333
2023-05-21 23:00:00,61.4263916,38.68333333,33.58333333,30.80276489,6,5,21,30.3,28.26666667,27.78333333,25.38333333,17.11666667,13.48333333,10.16666667
2023-05-22 00:00:00,62.66386388,40.25423729,35.47457627,30.3820956,0,5,22,33.58333333,30.3,28.26666667,27.78333333,25.38333333,17.11666667,13.48333333
2023-05-22 01:00:00,63.79252116,39.1,34.11666667,30.17904663,0,5,22,35.47457627,33.58333333,30.3,28.26666667,27.78333333,25.38333333,17.11666667
2023-05-22 02:00:00,64.6891276,37.96666667,33.35,30.11257935,0,5,22,34.11666667,35.47457627,33.58333333,30.3,28.26666667,27.78333333,25.38333333
2023-05-22 03:00:00,65.64676921,34.46666667,29.85,29.97125244,0,5,22,33.35,34.11666667,35.47457627,33.58333333,30.3,28.26666667,27.78333333
2023-05-22 04:00:00,66.42445882,42.78333333,37.95,29.75808716,0,5,22,29.85,33.35,34.11666667,35.47457627,33.58333333,30.3,28.26666667
2023-05-22 05:00:00,67.22229004,47.51666667,43.28333333,29.44824219,0,5,22,37.95,29.85,33.35,34.11666667,35.47457627,33.58333333,30.3
2023-05-22 06:00:00,67.71509203,46.38983051,41.89830508,29.2825007,0,5,22,43.28333333,37.95,29.85,33.35,34.11666667,35.47457627,33.58333333
2023-05-22 07:00:00,68.0182902,45.78333333,41.81666667,29.63169861,0,5,22,41.89830508,43.28333333,37.95,29.85,33.35,34.11666667,35.47457627
2023-05-22 08:00:00,65.18615723,28.13333333,24.66666667,34.43983459,0,5,22,41.81666667,41.89830508,43.28333333,37.95,29.85,33.35,34.11666667
2023-05-22 09:00:00,61.67744954,10.53333333,9.033333333,40.28039551,0,5,22,24.66666667,41.81666667,41.89830508,43.28333333,37.95,29.85,33.35
2023-05-22 10:00:00,61.18143717,13.03333333,11.46666667,38.62962341,0,5,22,9.033333333,24.66666667,41.81666667,41.89830508,43.28333333,37.95,29.85
2023-05-22 11:00:00,59.22572249,12.88135593,11.16949153,40.23697158,0,5,22,11.46666667,9.033333333,24.66666667,41.81666667,41.89830508,43.28333333,37.95
2023-05-22 12:00:00,57.39583333,10.61666667,9.233333333,42.26719666,0,5,22,11.16949153,11.46666667,9.033333333,24.66666667,41.81666667,41.89830508,43.28333333
2023-05-22 13:00:00,57.53214518,11.33333333,10.0,39.94134521,0,5,22,9.233333333,11.16949153,11.46666667,9.033333333,24.66666667,41.81666667,41.89830508
2023-05-22 14:00:00,57.9888916,12.2,10.68333333,37.88438416,0,5,22,10.0,9.233333333,11.16949153,11.46666667,9.033333333,24.66666667,41.81666667
2023-05-22 15:00:00,57.25351969,16.3,14.51666667,39.05075073,0,5,22,10.68333333,10.0,9.233333333,11.16949153,11.46666667,9.033333333,24.66666667
2023-05-22 16:00:00,54.74945068,10.7,9.283333333,42.80027771,0,5,22,14.51666667,10.68333333,10.0,9.233333333,11.16949153,11.46666667,9.033333333
2023-05-22 17:00:00,55.7728068,15.4,13.03333333,39.60380554,0,5,22,9.283333333,14.51666667,10.68333333,10.0,9.233333333,11.16949153,11.46666667
2023-05-22 18:00:00,57.03023275,15.9,13.7,36.40196228,0,5,22,13.03333333,9.283333333,14.51666667,10.68333333,10.0,9.233333333,11.16949153
2023-05-22 19:00:00,58.3632647,19.16949153,16.10169492,33.93811242,0,5,22,13.7,13.03333333,9.283333333,14.51666667,10.68333333,10.0,9.233333333
2023-05-22 20:00:00,59.39442952,26.76666667,22.46666667,32.88775635,0,5,22,16.10169492,13.7,13.03333333,9.283333333,14.51666667,10.68333333,10.0
2023-05-22 21:00:00,60.70261637,29.78333333,25.61666667,31.46827698,0,5,22,22.46666667,16.10169492,13.7,13.03333333,9.283333333,14.51666667,10.68333333
2023-05-22 22:00:00,61.84661865,25.21666667,21.28333333,30.26783752,0,5,22,25.61666667,22.46666667,16.10169492,13.7,13.03333333,9.283333333,14.51666667
2023-05-22 23:00:00,62.85807292,30.18333333,25.68333333,29.7154541,0,5,22,21.28333333,25.61666667,22.46666667,16.10169492,13.7,13.03333333,9.283333333
2023-05-23 00:00:00,63.81083171,37.61666667,32.75,29.09811401,1,5,23,25.68333333,21.28333333,25.61666667,22.46666667,16.10169492,13.7,13.03333333
2023-05-23 01:00:00,64.69390869,34.65,30.08333333,28.67127991,1,5,23,32.75,25.68333333,21.28333333,25.61666667,22.46666667,16.10169492,13.7
2023-05-23 02:00:00,65.36692301,25.73333333,22.01666667,28.48916626,1,5,23,30.08333333,32.75,25.68333333,21.28333333,25.61666667,22.46666667,16.10169492
2023-05-23 03:00:00,65.99375407,20.9,17.95,28.51165771,1,5,23,22.01666667,30.08333333,32.75,25.68333333,21.28333333,25.61666667,22.46666667
2023-05-23 04:00:00,66.61753337,17.4,14.63333333,28.59977722,1,5,23,17.95,22.01666667,30.08333333,32.75,25.68333333,21.28333333,25.61666667
2023-05-23 05:00:00,67.24578857,25.51666667,21.91666667,28.36412048,1,5,23,14.63333333,17.95,22.01666667,30.08333333,32.75,25.68333333,21.28333333
2023-05-23 06:00:00,68.16864014,32.41666667,27.83333333,28.14927673,1,5,23,21.91666667,14.63333333,17.95,22.01666667,30.08333333,32.75,25.68333333
2023-05-23 07:00:00,68.4580485,42.08333333,37.35,28.8740387,1,5,23,27.83333333,21.91666667,14.63333333,17.95,22.01666667,30.08333333,32.75
2023-05-23 08:00:00,63.90238444,50.2,43.88333333,37.04800415,1,5,23,37.35,27.83333333,21.91666667,14.63333333,17.95,22.01666667,30.08333333
2023-05-23 09:00:00,60.73109945,36.56666667,32.11666667,42.18730164,1,5,23,43.88333333,37.35,27.83333333,21.91666667,14.63333333,17.95,22.01666667
2023-05-23 11:00:00,58.54155442,26.96551724,23.01724138,42.43349799,1,5,23,27.15,32.11666667,43.88333333,37.35,27.83333333,21.91666667,14.63333333
2023-05-23 12:00:00,56.89626058,22.81666667,19.41666667,43.32530212,1,5,23,23.01724138,27.15,32.11666667,43.88333333,37.35,27.83333333,21.91666667
2023-05-23 18:00:00,53.42234294,14.98333333,12.83333333,39.09942627,1,5,23,7.733333333,11.58333333,11.98305085,11.63333333,16.6,19.41666667,23.01724138
2023-05-23 19:00:00,55.06856283,16.36666667,14.0,35.33815002,1,5,23,12.83333333,7.733333333,11.58333333,11.98305085,11.63333333,16.6,19.41666667
2023-05-23 20:00:00,56.67449951,27.83333333,24.43333333,33.61637878,1,5,23,14.0,12.83333333,7.733333333,11.58333333,11.98305085,11.63333333,16.6
2023-05-23 21:00:00,58.14412435,21.7,18.1,32.71923828,1,5,23,24.43333333,14.0,12.83333333,7.733333333,11.58333333,11.98305085,11.63333333
2023-05-23 22:00:00,59.34407552,19.66666667,16.65,31.96543884,1,5,23,18.1,24.43333333,14.0,12.83333333,7.733333333,11.58333333,11.98305085
2023-05-23 23:00:00,60.70129395,28.21666667,23.76666667,31.11932373,1,5,23,16.65,18.1,24.43333333,14.0,12.83333333,7.733333333,11.58333333
2023-05-24 00:00:00,62.16196696,37.0,31.81666667,30.43501282,2,5,24,23.76666667,16.65,18.1,24.43333333,14.0,12.83333333,7.733333333
2023-05-24 01:00:00,63.39111328,41.65,36.46666667,30.03352356,2,5,24,31.81666667,23.76666667,16.65,18.1,24.43333333,14.0,12.83333333
2023-05-24 02:00:00,64.49239095,39.03333333,34.41666667,29.80155945,2,5,24,36.46666667,31.81666667,23.76666667,16.65,18.1,24.43333333,14.0
2023-05-24 03:00:00,65.50638835,47.63333333,43.51666667,29.4881897,2,5,24,34.41666667,36.46666667,31.81666667,23.76666667,16.65,18.1,24.43333333
2023-05-24 04:00:00,66.45690918,49.53333333,47.18333333,29.2149353,2,5,24,43.51666667,34.41666667,36.46666667,31.81666667,23.76666667,16.65,18.1
2023-05-24 05:00:00,67.45025635,50.3,49.03333333,28.88226318,2,5,24,47.18333333,43.51666667,34.41666667,36.46666667,31.81666667,23.76666667,16.65
2023-05-24 06:00:00,68.17586263,44.98333333,40.8,28.9776001,2,5,24,49.03333333,47.18333333,43.51666667,34.41666667,36.46666667,31.81666667,23.76666667
2023-05-24 07:00:00,68.25734456,31.46666667,27.01666667,29.95933533,2,5,24,40.8,49.03333333,47.18333333,43.51666667,34.41666667,36.46666667,31.81666667
2023-05-24 08:00:00,66.58162435,28.45,24.48333333,33.08480835,2,5,24,27.01666667,40.8,49.03333333,47.18333333,43.51666667,34.41666667,36.46666667
2023-05-24 09:00:00,64.0154012,28.55,24.21666667,37.61045837,2,5,24,24.48333333,27.01666667,40.8,49.03333333,47.18333333,43.51666667,34.41666667
2023-05-24 10:00:00,61.08591715,31.33333333,26.75,41.59815979,2,5,24,24.21666667,24.48333333,27.01666667,40.8,49.03333333,47.18333333,43.51666667
2023-05-24 11:00:00,60.12552196,23.36206897,19.86206897,40.6839568,2,5,24,26.75,24.21666667,24.48333333,27.01666667,40.8,49.03333333,47.18333333
2023-05-24 12:00:00,58.17026774,22.03333333,18.86666667,42.25292969,2,5,24,19.86206897,26.75,24.21666667,24.48333333,27.01666667,40.8,49.03333333
2023-05-24 18:00:00,52.84606934,20.03333333,16.8,38.77934265,2,5,24,14.55,13.9,15.40677966,17.28333333,16.13333333,18.86666667,19.86206897
2023-05-24 19:00:00,54.70479329,23.9,20.21666667,35.43113708,2,5,24,16.8,14.55,13.9,15.40677966,17.28333333,16.13333333,18.86666667
2023-05-24 20:00:00,56.39160156,22.51666667,18.86666667,33.70433044,2,5,24,20.21666667,16.8,14.55,13.9,15.40677966,17.28333333,16.13333333
2023-05-24 21:00:00,58.10343424,27.13333333,23.08333333,32.71000671,2,5,24,18.86666667,20.21666667,16.8,14.55,13.9,15.40677966,17.28333333
2023-05-24 22:00:00,59.82808431,36.46666667,31.3,31.96040344,2,5,24,23.08333333,18.86666667,20.21666667,16.8,14.55,13.9,15.40677966
2023-05-24 23:00:00,60.99477132,38.93333333,34.08333333,31.70594788,2,5,24,31.3,23.08333333,18.86666667,20.21666667,16.8,14.55,13.9
2023-05-25 00:00:00,62.17712402,39.21666667,34.73333333,31.32829285,3,5,25,34.08333333,31.3,23.08333333,18.86666667,20.21666667,16.8,14.55
2023-05-25 01:00:00,63.290507,42.78333333,38.03333333,30.84371948,3,5,25,34.73333333,34.08333333,31.3,23.08333333,18.86666667,20.21666667,16.8
2023-05-25 02:00:00,64.39229329,48.15,43.91666667,30.22671509,3,5,25,38.03333333,34.73333333,34.08333333,31.3,23.08333333,18.86666667,20.21666667
2023-05-25 03:00:00,65.18208822,48.33333333,44.48333333,29.76463318,3,5,25,43.91666667,38.03333333,34.73333333,34.08333333,31.3,23.08333333,18.86666667
2023-05-25 04:00:00,66.03464762,47.21666667,43.5,29.34484863,3,5,25,44.48333333,43.91666667,38.03333333,34.73333333,34.08333333,31.3,23.08333333
2023-05-25 05:00:00,66.62709554,42.53333333,37.8,29.24833679,3,5,25,43.5,44.48333333,43.91666667,38.03333333,34.73333333,34.08333333,31.3
2023-05-25 06:00:00,67.17397054,40.98333333,36.16666667,29.23809814,3,5,25,37.8,43.5,44.48333333,43.91666667,38.03333333,34.73333333,34.08333333
2023-05-25 07:00:00,67.38962809,55.88333333,49.45,29.77604675,3,5,25,36.16666667,37.8,43.5,44.48333333,43.91666667,38.03333333,34.73333333
2023-05-25 08:00:00,63.51796468,48.35,44.16666667,37.04901123,3,5,25,49.45,36.16666667,37.8,43.5,44.48333333,43.91666667,38.03333333
2023-05-25 09:00:00,59.81628418,35.76666667,31.03333333,42.66448975,3,5,25,44.16666667,49.45,36.16666667,37.8,43.5,44.48333333,43.91666667
2023-05-25 11:00:00,57.24781957,21.10344828,17.68965517,42.79760953,3,5,25,23.38333333,31.03333333,44.16666667,49.45,36.16666667,37.8,43.5
2023-05-25 12:00:00,55.76385498,19.26666667,16.4,42.51695251,3,5,25,17.68965517,23.38333333,31.03333333,44.16666667,49.45,36.16666667,37.8
2023-05-25 13:00:00,54.39290365,15.58333333,13.28333333,43.05422974,3,5,25,16.4,17.68965517,23.38333333,31.03333333,44.16666667,49.45,36.16666667
2023-05-25 16:00:00,51.6116333,18.25,15.65,43.58546448,3,5,25,12.13333333,12.6440678,13.28333333,16.4,17.68965517,23.38333333,31.03333333
2023-05-25 17:00:00,54.64508057,21.46666667,18.1,37.76487732,3,5,25,15.65,12.13333333,12.6440678,13.28333333,16.4,17.68965517,23.38333333
2023-05-25 18:00:00,56.82166148,26.18644068,22.38983051,35.23690434,3,5,25,18.1,15.65,12.13333333,12.6440678,13.28333333,16.4,17.68965517
2023-05-25 19:00:00,57.31323242,27.08333333,23.0,34.47911072,3,5,25,22.38983051,18.1,15.65,12.13333333,12.6440678,13.28333333,16.4
2023-05-25 20:00:00,57.95979818,23.76666667,20.08333333,33.67831421,3,5,25,23.0,22.38983051,18.1,15.65,12.13333333,12.6440678,13.28333333
2023-05-25 21:00:00,58.846639,25.11666667,21.45,32.70413208,3,5,25,20.08333333,23.0,22.38983051,18.1,15.65,12.13333333,12.6440678
2023-05-25 22:00:00,59.74192301,21.45,17.96666667,32.27964783,3,5,25,21.45,20.08333333,23.0,22.38983051,18.1,15.65,12.13333333
2023-05-25 23:00:00,60.71950277,19.78333333,16.93333333,31.77778625,3,5,25,17.96666667,21.45,20.08333333,23.0,22.38983051,18.1,15.65
2023-05-26 00:00:00,61.82017008,25.2,21.63333333,31.17001343,4,5,26,16.93333333,17.96666667,21.45,20.08333333,23.0,22.38983051,18.1
2023-05-26 01:00:00,62.81494141,33.25,29.01666667,30.80192566,4,5,26,21.63333333,16.93333333,17.96666667,21.45,20.08333333,23.0,22.38983051
2023-05-26 02:00:00,63.84460449,32.51666667,27.96666667,30.4460907,4,5,26,29.01666667,21.63333333,16.93333333,17.96666667,21.45,20.08333333,23.0
2023-05-26 03:00:00,64.8828125,40.26666667,35.31666667,30.13221741,4,5,26,27.96666667,29.01666667,21.63333333,16.93333333,17.96666667,21.45,20.08333333
2023-05-26 04:00:00,65.89355469,40.1,35.31666667,29.72669983,4,5,26,35.31666667,27.96666667,29.01666667,21.63333333,16.93333333,17.96666667,21.45
2023-05-26 05:00:00,66.76930745,46.95,42.46666667,29.56002808,4,5,26,35.31666667,35.31666667,27.96666667,29.01666667,21.63333333,16.93333333,17.96666667
2023-05-26 06:00:00,67.53397624,45.78333333,41.15,29.49221802,4,5,26,42.46666667,35.31666667,35.31666667,27.96666667,29.01666667,21.63333333,16.93333333
2023-05-26 07:00:00,67.60945638,43.25,38.46666667,30.10670471,4,5,26,41.15,42.46666667,35.31666667,35.31666667,27.96666667,29.01666667,21.63333333
2023-05-26 08:00:00,63.93849691,34.15,29.5,36.86051941,4,5,26,38.46666667,41.15,42.46666667,35.31666667,35.31666667,27.96666667,29.01666667
2023-05-26 09:00:00,60.71909587,25.53333333,21.86666667,41.8250885,4,5,26,29.5,38.46666667,41.15,42.46666667,35.31666667,35.31666667,27.96666667
2023-05-26 11:00:00,56.84387207,13.66666667,11.58333333,42.81269836,4,5,26,16.46666667,21.86666667,29.5,38.46666667,41.15,42.46666667,35.31666667
2023-05-26 12:00:00,55.90667725,15.96666667,13.65,42.95285034,4,5,26,11.58333333,16.46666667,21.86666667,29.5,38.46666667,41.15,42.46666667
2023-05-26 13:00:00,56.01491292,15.36666667,13.03333333,41.41520691,4,5,26,13.65,11.58333333,16.46666667,21.86666667,29.5,38.46666667,41.15
2023-05-26 14:00:00,60.69447835,8.7,7.483333333,32.55743408,4,5,26,13.03333333,13.65,11.58333333,16.46666667,21.86666667,29.5,38.46666667
2023-05-26 15:00:00,58.38053385,12.45,10.73333333,37.19604492,4,5,26,7.483333333,13.03333333,13.65,11.58333333,16.46666667,21.86666667,29.5
2023-05-26 16:00:00,58.72161865,18.6,16.08333333,37.42784119,4,5,26,10.73333333,7.483333333,13.03333333,13.65,11.58333333,16.46666667,21.86666667
2023-05-26 17:00:00,60.00681559,22.75,19.23333333,35.5214386,4,5,26,16.08333333,10.73333333,7.483333333,13.03333333,13.65,11.58333333,16.46666667
2023-05-26 18:00:00,61.77420781,25.4137931,21.67241379,33.36126919,4,5,26,19.23333333,16.08333333,10.73333333,7.483333333,13.03333333,13.65,11.58333333
2023-05-26 19:00:00,64.43857829,28.01666667,24.53333333,30.491745,4,5,26,21.67241379,19.23333333,16.08333333,10.73333333,7.483333333,13.03333333,13.65
2023-05-26 20:00:00,65.59468587,15.51666667,13.56666667,30.18777466,4,5,26,24.53333333,21.67241379,19.23333333,16.08333333,10.73333333,7.483333333,13.03333333
2023-05-26 21:00:00,66.50349935,26.65,22.51666667,29.90713501,4,5,26,13.56666667,24.53333333,21.67241379,19.23333333,16.08333333,10.73333333,7.483333333
2023-05-26 22:00:00,67.2704864,19.0877193,16.45614035,29.56520482,4,5,26,22.51666667,13.56666667,24.53333333,21.67241379,19.23333333,16.08333333,10.73333333
2023-05-26 23:00:00,67.66276042,27.03333333,23.76666667,29.46183777,4,5,26,16.45614035,22.51666667,13.56666667,24.53333333,21.67241379,19.23333333,16.08333333
2023-05-27 00:00:00,68.09204102,40.81666667,36.4,29.54576111,5,5,27,23.76666667,16.45614035,22.51666667,13.56666667,24.53333333,21.67241379,19.23333333
2023-05-27 01:00:00,68.66831462,38.28333333,33.61666667,29.33595276,5,5,27,36.4,23.76666667,16.45614035,22.51666667,13.56666667,24.53333333,21.67241379
2023-05-27 02:00:00,69.29758708,42.15,37.45,29.11422729,5,5,27,33.61666667,36.4,23.76666667,16.45614035,22.51666667,13.56666667,24.53333333
2023-05-27 03:00:00,69.63989258,39.15,34.75,29.33511353,5,5,27,37.45,33.61666667,36.4,23.76666667,16.45614035,22.51666667,13.56666667
